player,aces,bk_pts,bp_saved,crosscourt,deep,dfs,down_middle,down_the_line,err_deep,err_net,err_wide,err_wide_deep,first_aces,first_forced,first_in,first_pts,first_pts_won,first_unret,first_won,first_won_lte_3_shots,forced_err,in_play,in_play_won,induced_forced,inside_in,inside_out,net_pts,net_unforced,net_winner,passed_at_net,passing_shot_induced_forced,pt_ending,pts,pts_won,pts_won_lte_3_shots,return_forced,return_pts,return_pts_won,returnable,returnable_won,second_aces,second_forced,second_in,second_pts,second_pts_won,second_unret,second_won,second_won_lte_3_shots,serve_pts,serve_return,shallow,shots,shots_in_pts_lost,shots_in_pts_won,snv_pts,total_shots,unforced,unforced_bh,unforced_fh,unret,very_deep,winners,winners_bh,winners_fh
Mats_Wilander,378.0,325.0,206.0,4300.0,5650.0,198.0,3202.0,1464.0,126.0,131.0,147.0,14.0,162.0,633.0,5261.0,3177.0,2115.0,0.0,1393.0,1062.0,666.0,10202.0,5009.0,2842.0,74.0,1140.0,3578.0,548.0,1392.0,756.0,362.0,8072.0,17419.0,12109.0,1359.0,440.0,3234.0,1293.0,19905.0,5009.0,0.0,33.0,1150.0,1752.0,834.0,0.0,548.0,297.0,3234.0,7959.0,3191.0,49560.0,24348.0,25212.0,3128.0,109389.0,4155.0,451.0,395.0,0.0,588.0,4727.0,501.0,582.0
John_Mcenroe,441.0,176.0,98.0,968.0,3281.0,233.0,412.0,520.0,140.0,175.0,154.0,0.0,174.0,648.0,3923.0,2353.0,1699.0,0.0,1134.0,1107.0,750.0,7119.0,3433.0,2144.0,22.0,246.0,2588.0,348.0,958.0,526.0,236.0,5588.0,13642.0,9315.0,1521.0,500.0,2626.0,944.0,14254.0,3433.0,15.0,102.0,1056.0,1582.0,822.0,0.0,548.0,414.0,2626.0,5709.0,2899.0,17760.0,8424.0,9336.0,2532.0,48818.0,2556.0,288.0,202.0,0.0,364.0,4122.0,396.0,484.0
Henri_Leconte,103.0,94.0,50.0,1074.0,2052.0,95.0,482.0,470.0,91.0,63.0,14.0,0.0,45.0,228.0,1628.0,976.0,694.0,0.0,464.0,336.0,243.0,3183.0,1561.0,892.0,28.0,244.0,940.0,160.0,292.0,210.0,100.0,2674.0,5604.0,3611.0,465.0,142.0,1064.0,422.0,6262.0,1561.0,0.0,15.0,412.0,616.0,267.0,0.0,178.0,129.0,1064.0,2496.0,684.0,11457.0,5650.0,5807.0,880.0,24989.0,1602.0,190.0,132.0,0.0,336.0,1397.0,152.0,158.0
Nikolay_Davydenko,565.0,360.0,222.0,5260.0,7399.0,260.0,2338.0,1572.0,119.0,133.0,77.0,7.0,276.0,879.0,6175.0,3705.0,2568.0,24.0,1712.0,1470.0,1005.0,11367.0,5394.0,3247.0,292.0,1294.0,1572.0,182.0,742.0,240.0,194.0,9563.0,20404.0,11342.0,1800.0,342.0,3858.0,1422.0,21792.0,5394.0,3.0,126.0,1388.0,2082.0,1086.0,0.0,724.0,330.0,3858.0,8641.0,2377.0,48523.0,24019.0,24504.0,1902.0,87119.0,5532.0,554.0,600.0,34.0,1722.0,4058.0,322.0,564.0
Nikola_Milojevic,140.0,120.0,62.0,1322.0,2049.0,55.0,1122.0,210.0,91.0,42.0,14.0,14.0,75.0,198.0,1750.0,1050.0,642.0,0.0,428.0,336.0,210.0,3118.0,1745.0,591.0,24.0,498.0,258.0,34.0,98.0,28.0,14.0,2704.0,5469.0,2870.0,435.0,26.0,1034.0,450.0,6117.0,1745.0,9.0,12.0,334.0,501.0,234.0,0.0,156.0,99.0,1034.0,2398.0,626.0,14152.0,7115.0,7037.0,106.0,21385.0,2140.0,208.0,242.0,0.0,416.0,963.0,76.0,132.0
Yuichi_Sugita,95.0,54.0,30.0,646.0,938.0,40.0,290.0,200.0,35.0,14.0,28.0,7.0,54.0,99.0,700.0,420.0,264.0,0.0,176.0,171.0,108.0,1420.0,762.0,365.0,26.0,166.0,96.0,10.0,52.0,6.0,0.0,1213.0,2594.0,1314.0,225.0,4.0,490.0,198.0,2778.0,762.0,3.0,9.0,210.0,315.0,174.0,0.0,116.0,54.0,490.0,1092.0,245.0,5911.0,2965.0,2946.0,86.0,9633.0,904.0,74.0,110.0,0.0,427.0,375.0,24.0,54.0
Denis_Istomin,259.0,74.0,46.0,1302.0,1872.0,60.0,642.0,588.0,14.0,35.0,14.0,0.0,117.0,198.0,1593.0,955.0,688.0,39.0,460.0,423.0,240.0,2875.0,1403.0,708.0,34.0,428.0,400.0,34.0,236.0,54.0,48.0,2318.0,5275.0,3070.0,513.0,106.0,998.0,356.0,5405.0,1403.0,6.0,42.0,360.0,540.0,273.0,0.0,182.0,90.0,998.0,2113.0,504.0,13326.0,6597.0,6729.0,624.0,25247.0,1363.0,154.0,136.0,51.0,913.0,1108.0,80.0,150.0
Sergi_Bruguera,171.0,159.0,92.0,1794.0,2807.0,114.0,824.0,604.0,70.0,159.0,70.0,0.0,75.0,357.0,2667.0,1650.0,1083.0,3.0,669.0,528.0,369.0,5181.0,2582.0,1388.0,100.0,594.0,1752.0,322.0,640.0,346.0,100.0,4244.0,9092.0,6169.0,732.0,222.0,1584.0,635.0,10302.0,2582.0,3.0,12.0,567.0,936.0,471.0,0.0,280.0,204.0,1584.0,4130.0,1293.0,20346.0,10082.0,10264.0,1444.0,44990.0,2579.0,271.0,215.0,5.0,602.0,2199.0,214.0,267.0
Marcos_Baghdatis,675.0,214.0,122.0,2340.0,4070.0,205.0,1142.0,774.0,133.0,112.0,98.0,7.0,348.0,540.0,3860.0,2316.0,1665.0,9.0,1110.0,1050.0,627.0,6908.0,3428.0,1969.0,82.0,762.0,1090.0,162.0,462.0,152.0,86.0,5840.0,13224.0,7330.0,1371.0,178.0,2560.0,930.0,13611.0,3428.0,9.0,87.0,1016.0,1524.0,780.0,0.0,520.0,321.0,2560.0,5443.0,1244.0,26412.0,13102.0,13310.0,994.0,48548.0,3686.0,384.0,366.0,11.0,1146.0,2787.0,212.0,360.0
Michael_Stich,595.0,212.0,138.0,1238.0,3046.0,215.0,728.0,592.0,119.0,182.0,70.0,7.0,246.0,534.0,3455.0,2073.0,1512.0,0.0,1008.0,963.0,621.0,6603.0,3143.0,2024.0,68.0,448.0,2044.0,224.0,774.0,346.0,156.0,5342.0,12530.0,8430.0,1305.0,414.0,2424.0,868.0,13104.0,3143.0,9.0,87.0,1042.0,1559.0,820.0,0.0,548.0,342.0,2424.0,5248.0,2689.0,19106.0,9303.0,9803.0,2338.0,46637.0,2764.0,324.0,218.0,0.0,259.0,3361.0,348.0,352.0
Petr_Korda,575.0,206.0,140.0,1200.0,2911.0,280.0,696.0,492.0,77.0,152.0,49.0,7.0,237.0,456.0,2876.0,1724.0,1249.0,0.0,834.0,814.0,498.0,4866.0,2473.0,1304.0,22.0,392.0,1312.0,264.0,432.0,240.0,84.0,4064.0,9625.0,6166.0,1033.0,308.0,1898.0,724.0,9649.0,2473.0,12.0,42.0,746.0,1119.0,510.0,0.0,340.0,219.0,1898.0,3861.0,1302.0,15226.0,7539.0,7687.0,1650.0,34289.0,2721.0,302.0,242.0,0.0,350.0,2100.0,172.0,258.0
Alberto_Berasategui,95.0,96.0,60.0,1950.0,2030.0,65.0,906.0,492.0,28.0,7.0,21.0,7.0,45.0,174.0,1775.0,1065.0,696.0,0.0,464.0,264.0,180.0,3314.0,1498.0,736.0,198.0,864.0,366.0,42.0,184.0,38.0,8.0,2782.0,5397.0,2882.0,324.0,32.0,1008.0,394.0,6281.0,1498.0,0.0,6.0,298.0,447.0,225.0,0.0,150.0,60.0,1008.0,2492.0,785.0,18564.0,9312.0,9252.0,230.0,28777.0,1823.0,166.0,226.0,0.0,490.0,1127.0,62.0,192.0
James_Blake,596.0,224.0,136.0,2396.0,4088.0,195.0,1108.0,660.0,91.0,126.0,63.0,7.0,243.0,531.0,3365.0,2019.0,1398.0,15.0,932.0,945.0,606.0,6212.0,3266.0,1766.0,116.0,702.0,870.0,138.0,398.0,152.0,60.0,5259.0,11807.0,7183.0,1206.0,356.0,2260.0,868.0,12071.0,3266.0,21.0,75.0,914.0,1371.0,690.0,0.0,460.0,261.0,2260.0,4776.0,1190.0,23334.0,11480.0,11854.0,1892.0,47197.0,3283.0,296.0,372.0,19.0,1211.0,2420.0,156.0,320.0
Stephane_Robert,10.0,32.0,20.0,222.0,469.0,15.0,174.0,90.0,0.0,0.0,0.0,0.0,3.0,48.0,340.0,204.0,132.0,0.0,88.0,72.0,66.0,746.0,383.0,178.0,4.0,74.0,74.0,8.0,18.0,20.0,2.0,595.0,1264.0,628.0,99.0,0.0,234.0,98.0,1374.0,383.0,3.0,18.0,98.0,147.0,72.0,0.0,48.0,27.0,234.0,539.0,159.0,2669.0,1294.0,1375.0,0.0,4496.0,295.0,32.0,34.0,0.0,196.0,320.0,22.0,42.0
Jim_Courier,507.0,144.0,92.0,1676.0,3223.0,143.0,944.0,484.0,112.0,126.0,63.0,7.0,204.0,318.0,2740.0,1644.0,1191.0,0.0,794.0,681.0,360.0,5601.0,2465.0,1678.0,150.0,866.0,1296.0,178.0,574.0,242.0,90.0,4714.0,10022.0,6370.0,939.0,222.0,1918.0,666.0,11062.0,2465.0,15.0,42.0,822.0,1231.0,687.0,0.0,458.0,258.0,1918.0,4415.0,1642.0,20645.0,10279.0,10366.0,1606.0,43580.0,2793.0,282.0,278.0,0.0,525.0,2373.0,178.0,352.0
Taylor_Harry_Fritz,146.0,46.0,32.0,406.0,805.0,55.0,394.0,120.0,0.0,7.0,0.0,0.0,78.0,117.0,831.0,497.0,373.0,39.0,250.0,276.0,156.0,1348.0,716.0,239.0,12.0,154.0,142.0,40.0,78.0,18.0,6.0,1067.0,2716.0,1468.0,324.0,62.0,530.0,192.0,2488.0,716.0,0.0,39.0,196.0,294.0,132.0,0.0,88.0,48.0,530.0,968.0,280.0,5132.0,2569.0,2563.0,236.0,9443.0,744.0,62.0,102.0,45.0,469.0,503.0,28.0,68.0
Tim_Henman,595.0,238.0,136.0,2232.0,4324.0,255.0,862.0,692.0,168.0,161.0,105.0,7.0,255.0,705.0,4320.0,2592.0,1818.0,63.0,1212.0,1224.0,792.0,7410.0,3714.0,2385.0,176.0,742.0,2176.0,352.0,680.0,440.0,254.0,6061.0,14479.0,9199.0,1584.0,472.0,2784.0,1004.0,14607.0,3714.0,12.0,87.0,1056.0,1584.0,852.0,3.0,568.0,360.0,2784.0,5793.0,1949.0,25196.0,12357.0,12839.0,2196.0,57509.0,3602.0,332.0,386.0,86.0,1384.0,3129.0,252.0,406.0
Yannick_Noah,45.0,44.0,28.0,570.0,754.0,15.0,930.0,126.0,14.0,12.0,14.0,0.0,21.0,42.0,600.0,360.0,222.0,0.0,148.0,84.0,42.0,1369.0,616.0,346.0,4.0,174.0,546.0,88.0,182.0,100.0,62.0,1085.0,2148.0,1426.0,111.0,20.0,402.0,160.0,2642.0,616.0,0.0,0.0,162.0,243.0,141.0,0.0,94.0,27.0,402.0,1059.0,434.0,8006.0,3998.0,4008.0,200.0,15785.0,626.0,72.0,62.0,0.0,42.0,555.0,56.0,80.0
Radek_Stepanek,315.0,126.0,86.0,1118.0,2117.0,80.0,656.0,382.0,84.0,56.0,21.0,0.0,141.0,249.0,2095.0,1257.0,879.0,27.0,586.0,516.0,315.0,3834.0,1912.0,1239.0,70.0,402.0,864.0,114.0,366.0,194.0,88.0,3105.0,7052.0,4338.0,699.0,158.0,1344.0,500.0,7440.0,1912.0,6.0,66.0,506.0,759.0,387.0,0.0,258.0,183.0,1344.0,2955.0,1167.0,13688.0,6669.0,7019.0,946.0,28996.0,1631.0,186.0,146.0,29.0,560.0,1614.0,142.0,208.0
Johan_Kriek,70.0,30.0,16.0,44.0,364.0,55.0,32.0,14.0,14.0,70.0,21.0,0.0,27.0,108.0,435.0,261.0,186.0,0.0,124.0,153.0,117.0,767.0,470.0,202.0,2.0,22.0,318.0,46.0,88.0,48.0,16.0,648.0,1716.0,1194.0,231.0,78.0,340.0,138.0,1642.0,470.0,3.0,9.0,166.0,249.0,117.0,0.0,78.0,78.0,340.0,660.0,301.0,1461.0,664.0,797.0,318.0,4438.0,405.0,40.0,30.0,0.0,49.0,480.0,46.0,48.0
Nicolas_Kiefer,189.0,56.0,34.0,686.0,1029.0,70.0,276.0,186.0,35.0,63.0,42.0,0.0,75.0,123.0,920.0,552.0,393.0,0.0,262.0,264.0,141.0,1731.0,877.0,499.0,40.0,170.0,320.0,46.0,164.0,32.0,36.0,1505.0,3323.0,2128.0,366.0,94.0,646.0,244.0,3523.0,877.0,6.0,18.0,278.0,417.0,210.0,0.0,140.0,102.0,646.0,1410.0,469.0,6629.0,3300.0,3329.0,618.0,13851.0,1020.0,80.0,116.0,0.0,133.0,717.0,42.0,104.0
Brian_Teacher,35.0,24.0,16.0,44.0,329.0,35.0,48.0,18.0,28.0,49.0,28.0,0.0,12.0,111.0,725.0,435.0,315.0,0.0,210.0,150.0,117.0,1130.0,474.0,377.0,0.0,30.0,426.0,46.0,160.0,62.0,28.0,874.0,2161.0,1482.0,210.0,78.0,414.0,132.0,2327.0,474.0,3.0,6.0,124.0,186.0,108.0,0.0,72.0,60.0,414.0,936.0,658.0,2392.0,1178.0,1214.0,400.0,7052.0,431.0,30.0,48.0,0.0,14.0,601.0,54.0,80.0
Ivan_Ljubicic,756.0,122.0,78.0,1854.0,3248.0,90.0,1176.0,430.0,105.0,70.0,91.0,49.0,333.0,540.0,3215.0,1929.0,1482.0,0.0,988.0,1035.0,600.0,5217.0,2457.0,1443.0,94.0,640.0,1002.0,150.0,444.0,154.0,88.0,4493.0,10594.0,6424.0,1278.0,330.0,2042.0,640.0,10335.0,2457.0,15.0,60.0,756.0,1134.0,621.0,0.0,414.0,243.0,2042.0,4119.0,1242.0,19956.0,10006.0,9950.0,1658.0,41670.0,3000.0,316.0,290.0,0.0,616.0,2068.0,152.0,266.0
Pat_Cash,77.0,56.0,34.0,58.0,579.0,75.0,56.0,36.0,0.0,56.0,7.0,7.0,33.0,159.0,935.0,561.0,396.0,0.0,264.0,237.0,183.0,1753.0,859.0,588.0,0.0,26.0,640.0,100.0,244.0,102.0,44.0,1288.0,3268.0,2272.0,333.0,122.0,632.0,244.0,3424.0,859.0,0.0,24.0,258.0,387.0,186.0,0.0,124.0,96.0,632.0,1373.0,952.0,3279.0,1510.0,1769.0,602.0,9999.0,490.0,58.0,42.0,0.0,21.0,979.0,84.0,124.0
Juan_Ignacio_Chela,59.0,6.0,0.0,130.0,299.0,20.0,178.0,22.0,7.0,7.0,7.0,0.0,27.0,45.0,295.0,177.0,135.0,0.0,90.0,87.0,54.0,496.0,194.0,110.0,4.0,52.0,116.0,20.0,48.0,18.0,8.0,407.0,977.0,551.0,111.0,18.0,190.0,56.0,963.0,194.0,0.0,9.0,72.0,108.0,66.0,0.0,44.0,24.0,190.0,383.0,126.0,1871.0,954.0,917.0,96.0,3758.0,286.0,34.0,26.0,0.0,70.0,194.0,12.0,32.0
Albert_Montanes,25.0,18.0,8.0,264.0,294.0,15.0,52.0,108.0,0.0,0.0,0.0,0.0,15.0,21.0,256.0,152.0,106.0,0.0,72.0,48.0,21.0,468.0,223.0,65.0,34.0,58.0,58.0,2.0,36.0,14.0,0.0,374.0,757.0,392.0,48.0,0.0,144.0,60.0,859.0,223.0,0.0,0.0,40.0,60.0,18.0,0.0,12.0,0.0,144.0,332.0,91.0,2239.0,1107.0,1132.0,0.0,3576.0,184.0,6.0,34.0,0.0,154.0,252.0,10.0,46.0
Tommy_Paul,92.0,44.0,28.0,462.0,675.0,50.0,196.0,146.0,7.0,21.0,14.0,0.0,42.0,120.0,650.0,390.0,291.0,0.0,194.0,198.0,147.0,1185.0,598.0,330.0,26.0,152.0,192.0,32.0,108.0,26.0,4.0,980.0,2319.0,1335.0,249.0,50.0,446.0,164.0,2269.0,598.0,0.0,27.0,186.0,279.0,132.0,0.0,88.0,51.0,446.0,896.0,306.0,4664.0,2294.0,2370.0,254.0,9160.0,585.0,48.0,72.0,0.0,304.0,452.0,30.0,68.0
Noah_Rubin,40.0,20.0,6.0,244.0,287.0,50.0,88.0,52.0,0.0,0.0,0.0,0.0,21.0,42.0,275.0,165.0,111.0,0.0,74.0,75.0,66.0,502.0,295.0,189.0,8.0,50.0,72.0,4.0,26.0,8.0,6.0,410.0,1009.0,524.0,102.0,0.0,202.0,92.0,929.0,295.0,3.0,24.0,92.0,138.0,54.0,0.0,36.0,27.0,202.0,366.0,140.0,1998.0,943.0,1055.0,0.0,3461.0,182.0,14.0,22.0,0.0,98.0,182.0,14.0,22.0
Denis_Shapovalov,998.0,322.0,218.0,3410.0,6630.0,555.0,2444.0,1056.0,280.0,168.0,84.0,14.0,513.0,1002.0,7000.0,4200.0,3129.0,237.0,2086.0,2169.0,1185.0,11583.0,5358.0,2878.0,142.0,1232.0,1708.0,260.0,884.0,262.0,122.0,9823.0,23209.0,12314.0,2796.0,358.0,4540.0,1512.0,22619.0,5358.0,21.0,183.0,1740.0,2610.0,1413.0,42.0,942.0,627.0,4540.0,8958.0,2259.0,40279.0,20062.0,20217.0,1708.0,77353.0,6268.0,516.0,736.0,353.0,3202.0,4862.0,286.0,704.0
Aljaz_Bedene,1030.0,420.0,236.0,5546.0,8242.0,453.0,2746.0,1602.0,245.0,217.0,98.0,21.0,483.0,813.0,6805.0,4083.0,2835.0,99.0,1890.0,1806.0,912.0,13048.0,6584.0,2996.0,288.0,1988.0,1000.0,178.0,484.0,92.0,68.0,11125.0,23689.0,13191.0,2256.0,382.0,4550.0,1790.0,25352.0,6584.0,21.0,99.0,1828.0,2738.0,1305.0,0.0,870.0,450.0,4550.0,10050.0,2729.0,54958.0,27429.0,27529.0,2664.0,95446.0,7578.0,664.0,898.0,145.0,2422.0,4782.0,280.0,692.0
Matteo_Berrettini,1218.0,232.0,130.0,3282.0,6401.0,260.0,2088.0,846.0,224.0,245.0,91.0,14.0,624.0,1002.0,6495.0,3897.0,3003.0,48.0,2002.0,2073.0,1110.0,10489.0,4663.0,2414.0,220.0,1376.0,1648.0,306.0,774.0,218.0,104.0,8909.0,20924.0,11260.0,2532.0,358.0,4016.0,1226.0,20617.0,4663.0,12.0,108.0,1418.0,2127.0,1182.0,0.0,788.0,459.0,4016.0,8144.0,2427.0,37971.0,19250.0,18721.0,1722.0,71725.0,6396.0,486.0,820.0,52.0,2562.0,3947.0,192.0,618.0
Mardy_Fish,382.0,86.0,52.0,806.0,2061.0,153.0,672.0,234.0,70.0,70.0,7.0,7.0,159.0,297.0,1810.0,1086.0,795.0,3.0,530.0,561.0,354.0,3382.0,1668.0,960.0,22.0,350.0,740.0,140.0,306.0,106.0,54.0,2813.0,6622.0,4082.0,735.0,168.0,1292.0,470.0,6596.0,1668.0,15.0,57.0,568.0,850.0,438.0,0.0,292.0,174.0,1292.0,2625.0,761.0,10876.0,5373.0,5503.0,1020.0,24016.0,1783.0,160.0,202.0,3.0,504.0,1429.0,112.0,176.0
Germain_Gigounon,49.0,26.0,8.0,496.0,0.0,25.0,250.0,120.0,21.0,7.0,14.0,14.0,21.0,45.0,380.0,228.0,144.0,0.0,96.0,90.0,45.0,756.0,413.0,109.0,8.0,124.0,46.0,8.0,16.0,18.0,0.0,764.0,1396.0,848.0,129.0,30.0,288.0,128.0,1638.0,413.0,0.0,0.0,136.0,204.0,96.0,0.0,64.0,39.0,288.0,702.0,0.0,4450.0,2236.0,2214.0,278.0,6987.0,605.0,60.0,64.0,0.0,0.0,390.0,46.0,38.0
Michael_Mmoh,63.0,22.0,14.0,166.0,217.0,20.0,106.0,50.0,14.0,7.0,0.0,0.0,27.0,30.0,250.0,150.0,108.0,6.0,72.0,72.0,42.0,415.0,230.0,167.0,4.0,70.0,68.0,4.0,28.0,16.0,12.0,350.0,859.0,541.0,99.0,28.0,170.0,64.0,814.0,230.0,0.0,12.0,70.0,105.0,51.0,6.0,34.0,27.0,170.0,324.0,119.0,1786.0,875.0,911.0,162.0,3752.0,212.0,10.0,32.0,20.0,77.0,120.0,6.0,18.0
Peter_Gojowczyk,254.0,50.0,26.0,584.0,747.0,100.0,406.0,144.0,56.0,70.0,14.0,28.0,135.0,165.0,1003.0,601.0,465.0,3.0,310.0,348.0,207.0,1684.0,897.0,355.0,16.0,170.0,202.0,8.0,88.0,30.0,24.0,1580.0,3707.0,1853.0,480.0,24.0,746.0,266.0,3505.0,897.0,3.0,42.0,344.0,516.0,255.0,0.0,170.0,132.0,746.0,1420.0,362.0,6303.0,3207.0,3096.0,102.0,10737.0,1320.0,122.0,132.0,3.0,278.0,686.0,50.0,78.0
Daniil_Medvedev,2907.0,800.0,472.0,13602.0,15164.0,870.0,7960.0,3404.0,469.0,476.0,308.0,28.0,1348.0,1876.0,15082.0,9046.0,6543.0,189.0,4366.0,4166.0,2071.0,27095.0,13177.0,5955.0,364.0,3632.0,3722.0,458.0,1942.0,816.0,328.0,23003.0,50939.0,29066.0,5135.0,834.0,9874.0,3586.0,53087.0,13177.0,57.0,195.0,3838.0,5755.0,2881.0,12.0,1922.0,969.0,9874.0,21158.0,4950.0,133835.0,67278.0,66557.0,5866.0,240645.0,16438.0,1536.0,1862.0,281.0,6387.0,10276.0,772.0,1376.0
Adriano_Panatta,28.0,60.0,34.0,486.0,880.0,40.0,350.0,136.0,35.0,35.0,14.0,0.0,12.0,72.0,665.0,399.0,240.0,0.0,160.0,111.0,78.0,1474.0,759.0,511.0,10.0,118.0,584.0,96.0,168.0,142.0,100.0,1215.0,2464.0,1727.0,174.0,52.0,464.0,204.0,2914.0,759.0,0.0,6.0,198.0,297.0,150.0,0.0,100.0,63.0,464.0,1163.0,378.0,5673.0,2739.0,2934.0,448.0,13715.0,612.0,54.0,66.0,0.0,154.0,661.0,70.0,82.0
Karim_Mohamed_Maamoun,1321.0,936.0,542.0,11780.0,16782.0,985.0,8110.0,2382.0,707.0,686.0,357.0,21.0,669.0,1453.0,13598.0,8158.0,5587.0,15.0,3726.0,3049.0,1573.0,26258.0,12927.0,4388.0,408.0,3442.0,3104.0,534.0,1282.0,504.0,162.0,23008.0,46478.0,24514.0,3874.0,328.0,8896.0,3564.0,52463.0,12927.0,30.0,120.0,3456.0,5182.0,2407.0,0.0,1606.0,825.0,8896.0,20915.0,5285.0,119211.0,60704.0,58507.0,2224.0,194075.0,18758.0,1780.0,2022.0,17.0,3617.0,9309.0,688.0,1304.0
Albert_Ramos,183.0,64.0,42.0,1184.0,1757.0,85.0,896.0,318.0,35.0,35.0,21.0,7.0,84.0,150.0,1475.0,885.0,654.0,36.0,436.0,348.0,171.0,2690.0,1137.0,478.0,68.0,382.0,286.0,22.0,182.0,30.0,26.0,2248.0,4788.0,2476.0,435.0,48.0,912.0,308.0,5168.0,1137.0,3.0,21.0,322.0,483.0,252.0,3.0,168.0,87.0,912.0,2040.0,539.0,12531.0,6354.0,6177.0,262.0,20401.0,1579.0,136.0,192.0,41.0,602.0,1061.0,54.0,172.0
Slobodan_Zivojinovic,196.0,44.0,28.0,146.0,740.0,80.0,98.0,62.0,21.0,28.0,21.0,0.0,81.0,174.0,790.0,474.0,369.0,0.0,246.0,291.0,210.0,1500.0,757.0,509.0,4.0,56.0,560.0,52.0,182.0,104.0,40.0,1165.0,3149.0,2122.0,393.0,140.0,622.0,220.0,2947.0,757.0,3.0,36.0,306.0,459.0,234.0,0.0,156.0,102.0,622.0,1181.0,567.0,3282.0,1524.0,1758.0,590.0,9665.0,473.0,28.0,62.0,0.0,42.0,923.0,82.0,94.0
Marcus_Willis,126.0,28.0,18.0,188.0,553.0,15.0,86.0,126.0,7.0,21.0,7.0,0.0,54.0,42.0,470.0,282.0,201.0,18.0,134.0,141.0,51.0,851.0,434.0,226.0,18.0,96.0,212.0,24.0,108.0,24.0,18.0,691.0,1615.0,1089.0,186.0,34.0,310.0,110.0,1661.0,434.0,0.0,9.0,122.0,183.0,99.0,6.0,66.0,45.0,310.0,653.0,159.0,2860.0,1387.0,1473.0,304.0,6774.0,396.0,42.0,38.0,40.0,259.0,404.0,32.0,54.0
Mischa_Zverev,368.0,156.0,84.0,750.0,1966.0,160.0,366.0,356.0,119.0,70.0,70.0,35.0,171.0,339.0,2510.0,1506.0,978.0,24.0,652.0,660.0,393.0,4182.0,2291.0,1138.0,44.0,292.0,1008.0,106.0,394.0,280.0,108.0,3567.0,8174.0,4965.0,900.0,150.0,1602.0,642.0,8486.0,2291.0,3.0,54.0,598.0,897.0,462.0,0.0,308.0,240.0,1602.0,3427.0,798.0,12366.0,5835.0,6531.0,996.0,27238.0,1863.0,176.0,180.0,40.0,712.0,2332.0,174.0,308.0
Agustin_Calleri,38.0,34.0,20.0,520.0,721.0,40.0,306.0,102.0,7.0,7.0,7.0,0.0,18.0,57.0,530.0,318.0,213.0,0.0,142.0,99.0,57.0,1133.0,468.0,275.0,14.0,146.0,206.0,32.0,96.0,46.0,24.0,922.0,1853.0,1028.0,111.0,18.0,352.0,132.0,2155.0,468.0,0.0,0.0,140.0,210.0,117.0,0.0,78.0,12.0,352.0,858.0,259.0,5021.0,2517.0,2504.0,156.0,9203.0,561.0,70.0,50.0,0.0,91.0,441.0,30.0,68.0
Mark_Philippoussis,618.0,134.0,90.0,742.0,2130.0,224.0,398.0,262.0,91.0,105.0,63.0,0.0,264.0,531.0,2968.0,1780.0,1321.0,0.0,882.0,987.0,669.0,4417.0,2079.0,1339.0,42.0,330.0,1532.0,182.0,520.0,250.0,154.0,3583.0,9563.0,6123.0,1332.0,392.0,1892.0,608.0,8757.0,2079.0,6.0,138.0,704.0,1050.0,603.0,0.0,402.0,345.0,1892.0,3509.0,1671.0,11833.0,5680.0,6153.0,1502.0,29366.0,1836.0,216.0,134.0,0.0,330.0,2302.0,196.0,282.0
Dominik_Hrbaty,50.0,40.0,28.0,342.0,574.0,35.0,276.0,82.0,7.0,21.0,21.0,0.0,30.0,66.0,490.0,294.0,192.0,0.0,128.0,114.0,69.0,864.0,441.0,204.0,2.0,82.0,48.0,6.0,12.0,8.0,4.0,763.0,1590.0,754.0,141.0,0.0,306.0,122.0,1704.0,441.0,0.0,3.0,110.0,165.0,84.0,0.0,56.0,27.0,306.0,678.0,168.0,3472.0,1755.0,1717.0,0.0,5130.0,585.0,50.0,68.0,0.0,112.0,270.0,20.0,32.0
Nicolas_Massu,189.0,56.0,36.0,850.0,1190.0,40.0,580.0,184.0,28.0,31.0,35.0,0.0,96.0,111.0,870.0,522.0,363.0,0.0,242.0,246.0,123.0,1753.0,924.0,417.0,50.0,362.0,150.0,8.0,56.0,16.0,16.0,1521.0,3254.0,1704.0,319.0,12.0,626.0,242.0,3446.0,924.0,9.0,12.0,278.0,415.0,211.0,0.0,142.0,73.0,626.0,1369.0,315.0,8797.0,4409.0,4388.0,164.0,13987.0,1116.0,98.0,132.0,0.0,231.0,579.0,36.0,80.0
Andrei_Pavel,140.0,14.0,8.0,140.0,425.0,20.0,88.0,38.0,21.0,7.0,7.0,0.0,54.0,81.0,515.0,309.0,243.0,0.0,162.0,180.0,99.0,911.0,412.0,212.0,4.0,30.0,304.0,60.0,122.0,44.0,26.0,707.0,1806.0,1208.0,243.0,66.0,350.0,110.0,1770.0,412.0,6.0,18.0,144.0,216.0,117.0,0.0,78.0,63.0,350.0,707.0,364.0,2152.0,1055.0,1097.0,342.0,5679.0,385.0,36.0,46.0,0.0,63.0,491.0,52.0,50.0
